id_article;id_rubrique;id_mot
7383;151;312
7383;151;316
7383;151;386
7385;151;13
7385;151;77
7385;151;312
7385;151;316
7385;151;386
7389;151;13
7389;151;77
7389;151;312
7389;151;315
7389;151;349
7394;151;13
7394;151;77
7394;151;267
7394;151;312
7394;151;313
7394;151;314
7395;151;13
7395;151;77
7395;151;272
7395;151;312
7395;151;313
7400;151;13
7400;151;77
7400;151;263
7400;151;312
7400;151;313
7400;151;315
7401;151;13
7401;151;77
7401;151;263
7401;151;312
7401;151;313
7401;151;315
7409;151;11
7409;151;77
7409;151;271
7409;151;312
7409;151;317
7410;151;11
7410;151;77
7410;151;271
7410;151;312
7410;151;317
7415;151;12
7415;151;77
7415;151;183
7415;151;312
7415;151;319
7416;151;12
7416;151;77
7416;151;283
7416;151;312
7416;151;318
7423;151;12
7423;151;77
7423;151;108
7423;151;312
7423;151;318
7427;151;13
7427;151;77
7427;151;225
7427;151;312
7427;151;315
7428;151;13
7428;151;77
7428;151;225
7428;151;312
7428;151;315
7428;151;392
7429;151;13
7429;151;77
7429;151;174
7429;151;312
7429;151;314
7431;151;13
7431;151;77
7431;151;141
7431;151;178
7431;151;312
7431;151;313
7431;151;317
7432;151;13
7432;151;77
7432;151;312
7432;151;314
7432;151;331
7433;151;13
7433;151;77
7433;151;312
7433;151;315
7433;151;388
7434;151;13
7434;151;77
7434;151;312
7434;151;315
7434;151;388
7435;151;13
7435;151;78
7435;151;312
7435;151;315
7435;151;388
7439;151;13
7439;151;78
7439;151;225
7439;151;312
7439;151;315
7439;151;392
7444;151;12
7444;151;77
7444;151;183
7444;151;312
7444;151;319
7447;151;13
7447;151;77
7447;151;114
7447;151;225
7447;151;312
7447;151;315
7449;151;13
7449;151;77
7449;151;141
7449;151;312
7449;151;313
7455;151;12
7455;151;283
7455;151;312
7455;151;318
7455;151;373
7456;151;12
7456;151;283
7456;151;312
7456;151;318
7456;151;373
7461;151;13
7461;151;77
7461;151;84
7461;151;312
7461;151;314
7461;151;318
7462;151;13
7462;151;77
7462;151;84
7462;151;312
7462;151;314
7462;151;318
7472;151;12
7472;151;217
7472;151;229
7472;151;312
7472;151;319
7473;151;12
7473;151;217
7473;151;229
7473;151;312
7473;151;318
7474;151;12
7474;151;217
7474;151;229
7474;151;312
7474;151;318
7475;151;12
7475;151;217
7475;151;229
7475;151;312
7475;151;318
7478;151;12
7478;151;108
7478;151;229
7478;151;312
7478;151;318
7480;151;13
7480;151;207
7480;151;229
7480;151;312
7480;151;315
7484;151;13
7484;151;174
7484;151;229
7484;151;312
7484;151;317
7485;151;13
7485;151;174
7485;151;229
7485;151;312
7485;151;314
7486;151;13
7486;151;174
7486;151;229
7486;151;312
7486;151;314
7487;151;13
7487;151;174
7487;151;229
7487;151;312
7487;151;314
7488;151;13
7488;151;174
7488;151;229
7488;151;312
7488;151;314
7493;151;13
7493;151;229
7493;151;312
7493;151;316
7493;151;386
7494;151;13
7494;151;229
7494;151;312
7494;151;316
7494;151;386
7498;151;13
7498;151;229
7498;151;267
7498;151;312
7498;151;313
7498;151;316
7499;151;13
7499;151;229
7499;151;267
7499;151;312
7499;151;313
7499;151;317
7502;151;11
7502;151;75
7502;151;164
7502;151;312
7502;151;313
7504;151;12
7504;151;75
7504;151;217
7504;151;312
7504;151;319
7521;151;13
7521;151;75
7521;151;100
7521;151;302
7521;151;312
7522;151;13
7522;151;75
7522;151;84
7522;151;312
7522;151;314
7522;151;318
7525;151;11
7525;151;74
7525;151;271
7525;151;312
7525;151;317
7528;151;12
7528;151;74
7528;151;124
7528;151;217
7528;151;312
7528;151;318
7529;151;12
7529;151;74
7529;151;217
7529;151;312
7529;151;318
7533;151;12
7533;151;74
7533;151;154
7533;151;312
7533;151;318
7533;151;319
7535;151;12
7535;151;74
7535;151;124
7535;151;217
7535;151;312
7535;151;318
7539;151;13
7539;151;74
7539;151;103
7539;151;131
7539;151;312
7539;151;315
7540;151;13
7540;151;74
7540;151;103
7540;151;131
7540;151;312
7540;151;315
7548;151;12
7548;151;82
7548;151;217
7548;151;312
7548;151;318
7552;151;12
7552;151;82
7552;151;217
7552;151;312
7552;151;318
7555;151;12
7555;151;82
7555;151;283
7555;151;312
7555;151;318
7560;151;12
7560;151;82
7560;151;110
7560;151;125
7560;151;312
7560;151;319
7561;151;12
7561;151;82
7561;151;125
7561;151;312
7561;151;318
7563;151;12
7563;151;82
7563;151;125
7563;151;312
7563;151;318
7564;151;12
7564;151;82
7564;151;125
7564;151;312
7564;151;318
7565;151;12
7565;151;82
7565;151;312
7565;151;318
7565;151;387
7566;151;12
7566;151;82
7566;151;312
7566;151;318
7566;151;387
7569;151;12
7569;151;82
7569;151;108
7569;151;312
7569;151;318
7571;151;12
7571;151;82
7571;151;312
7571;151;318
7571;151;351
7572;151;12
7572;151;82
7572;151;90
7572;151;312
7572;151;319
7573;151;12
7573;151;82
7573;151;90
7573;151;312
7573;151;319
7574;151;13
7574;151;82
7574;151;207
7574;151;312
7574;151;315
7577;151;13
7577;151;82
7577;151;174
7577;151;312
7577;151;313
7583;151;13
7583;151;82
7583;151;141
7583;151;312
7583;151;313
7584;151;13
7584;151;82
7584;151;141
7584;151;312
7584;151;313
7585;151;13
7585;151;82
7585;151;141
7585;151;312
7585;151;313
7586;151;13
7586;151;82
7586;151;141
7586;151;312
7586;151;313
7587;151;13
7587;151;82
7587;151;272
7587;151;312
7587;151;313
7588;151;13
7588;151;82
7588;151;272
7588;151;312
7588;151;313
7590;151;13
7590;151;82
7590;151;312
7590;151;316
7590;151;386
7596;151;13
7596;151;174
7596;151;300
7596;151;312
7596;151;317
7601;151;13
7601;151;300
7601;151;312
7601;151;317
7601;151;346
7604;151;11
7604;151;80
7604;151;271
7604;151;312
7604;151;317
7606;151;12
7606;151;80
7606;151;283
7606;151;312
7606;151;318
7606;151;319
7608;151;13
7608;151;80
7608;151;131
7608;151;152
7608;151;207
7608;151;312
7608;151;316
7609;151;13
7609;151;80
7609;151;131
7609;151;152
7609;151;207
7609;151;312
7609;151;316
7610;151;13
7610;151;80
7610;151;131
7610;151;152
7610;151;207
7610;151;312
7610;151;316
7612;151;13
7612;151;80
7612;151;174
7612;151;312
7612;151;314
7614;151;13
7614;151;80
7614;151;152
7614;151;155
7614;151;312
7614;151;316
7616;151;13
7616;151;80
7616;151;115
7616;151;302
7616;151;312
7619;151;11
7619;151;79
7619;151;232
7619;151;312
7619;151;313
7619;151;314
7763;151;13
7763;151;72
7763;151;223
7763;151;312
7763;151;314
7764;151;11
7764;151;77
7764;151;311
7764;151;312
7764;151;313
7765;151;11
7765;151;73
7765;151;311
7765;151;312
7765;151;313
7766;151;11
7766;151;229
7766;151;311
7766;151;312
7766;151;313
7767;151;11
7767;151;230
7767;151;311
7767;151;312
7767;151;313
7768;151;11
7768;151;76
7768;151;311
7768;151;312
7768;151;313
7769;151;11
7769;151;76
7769;151;311
7769;151;312
7769;151;313
7770;151;11
7770;151;75
7770;151;311
7770;151;312
7770;151;313
7771;151;13
7771;151;80
7771;151;312
7771;151;313
7771;151;326
7772;151;13
7772;151;80
7772;151;312
7772;151;313
7772;151;326
7773;151;13
7773;151;72
7773;151;312
7773;151;313
7773;151;326
7774;151;13
7774;151;84
7774;151;155
7774;151;230
7774;151;312
7774;151;316
7775;151;13
7775;151;77
7775;151;209
7775;151;312
7775;151;315
7776;151;13
7776;151;78
7776;151;131
7776;151;155
7776;151;312
7776;151;314
7777;151;13
7777;151;200
7777;151;229
7777;151;302
7777;151;312
7777;151;376
7778;151;13
7778;151;80
7778;151;312
7778;151;313
7778;151;326
7779;151;13
7779;151;155
7779;151;300
7779;151;312
7779;151;314
7780;151;13
7780;151;79
7780;151;312
7780;151;313
7780;151;314
7780;151;326
7781;151;12
7781;151;82
7781;151;183
7781;151;312
7781;151;319
7782;151;13
7782;151;76
7782;151;312
7782;151;313
7782;151;315
7782;151;329
7783;151;13
7783;151;80
7783;151;312
7783;151;313
7783;151;315
7783;151;329
7784;151;13
7784;151;77
7784;151;312
7784;151;313
7784;151;330
7785;151;13
7785;151;72
7785;151;312
7785;151;313
7785;151;330
7786;151;13
7786;151;78
7786;151;155
7786;151;312
7786;151;315
7787;151;13
7787;151;80
7787;151;312
7787;151;313
7787;151;326
7788;151;13
7788;151;77
7788;151;121
7788;151;312
7788;151;313
7789;151;13
7789;151;121
7789;151;229
7789;151;312
7789;151;313
7790;151;13
7790;151;76
7790;151;121
7790;151;312
7790;151;313
7791;151;13
7791;151;77
7791;151;121
7791;151;312
7791;151;313
7792;151;13
7792;151;76
7792;151;312
7792;151;315
7792;151;329
7793;151;13
7793;151;80
7793;151;312
7793;151;315
7793;151;329
7794;151;13
7794;151;77
7794;151;112
7794;151;312
7794;151;313
7795;151;13
7795;151;112
7795;151;229
7795;151;312
7795;151;313
7796;151;13
7796;151;72
7796;151;112
7796;151;312
7796;151;313
7797;151;13
7797;151;80
7797;151;312
7797;151;313
7797;151;326
7798;151;13
7798;151;77
7798;151;100
7798;151;302
7798;151;312
7798;151;376
7799;151;13
7799;151;77
7799;151;100
7799;151;302
7799;151;312
7799;151;376
7800;151;13
7800;151;72
7800;151;115
7800;151;270
7800;151;312
7800;151;314
7800;151;326
7801;151;13
7801;151;77
7801;151;312
7801;151;315
7801;151;329
6882;156;80
6882;156;147
6882;156;302
6882;156;380
6883;156;147
6883;156;229
6883;156;302
6883;156;380
6923;156;147
6923;156;229
6923;156;302
6923;156;380
6924;156;82
6924;156;147
6924;156;302
6924;156;380
6948;156;13
6948;156;72
6948;156;191
6948;156;313
6948;156;380
6949;156;13
6949;156;72
6949;156;120
6949;156;151
6949;156;191
6949;156;314
6949;156;315
6949;156;380
6950;156;11
6950;156;72
6950;156;232
6950;156;313
6950;156;314
6950;156;380
6951;156;11
6951;156;72
6951;156;271
6951;156;317
6951;156;380
6952;156;11
6952;156;72
6952;156;271
6952;156;317
6952;156;380
6953;156;11
6953;156;72
6953;156;271
6953;156;317
6953;156;380
6954;156;11
6954;156;72
6954;156;271
6954;156;317
6954;156;380
6955;156;11
6955;156;82
6955;156;271
6955;156;317
6955;156;380
6956;156;11
6956;156;72
6956;156;288
6956;156;292
6956;156;317
6956;156;380
6960;156;11
6960;156;72
6960;156;317
6960;156;324
6960;156;380
6963;156;11
6963;156;72
6963;156;178
6963;156;313
6963;156;380
6964;156;11
6964;156;72
6964;156;178
6964;156;313
6964;156;380
6965;156;11
6965;156;72
6965;156;178
6965;156;313
6965;156;380
6970;156;11
6970;156;72
6970;156;178
6970;156;182
6970;156;313
6970;156;380
6972;156;11
6972;156;72
6972;156;173
6972;156;317
6972;156;380
6973;156;11
6973;156;82
6973;156;173
6973;156;317
6973;156;380
6979;156;11
6979;156;72
6979;156;258
6979;156;313
6979;156;317
6979;156;380
6980;156;11
6980;156;72
6980;156;258
6980;156;313
6980;156;317
6980;156;380
6981;156;11
6981;156;13
6981;156;72
6981;156;164
6981;156;165
6981;156;184
6981;156;195
6981;156;218
6981;156;258
6981;156;313
6981;156;317
6981;156;380
6982;156;11
6982;156;72
6982;156;102
6982;156;316
6982;156;380
6984;156;11
6984;156;72
6984;156;313
6984;156;380
6984;156;384
6985;156;11
6985;156;72
6985;156;216
6985;156;313
6985;156;380
6987;156;13
6987;156;72
6987;156;313
6987;156;380
6987;156;385
6988;156;12
6988;156;72
6988;156;217
6988;156;318
6988;156;380
6989;156;12
6989;156;72
6989;156;217
6989;156;319
6989;156;380
6993;156;12
6993;156;72
6993;156;196
6993;156;319
6993;156;380
6994;156;12
6994;156;72
6994;156;187
6994;156;319
6994;156;380
7008;156;12
7008;156;72
7008;156;125
7008;156;319
7008;156;380
7009;156;12
7009;156;72
7009;156;125
7009;156;319
7009;156;380
7010;156;12
7010;156;72
7010;156;125
7010;156;319
7010;156;380
7011;156;12
7011;156;72
7011;156;125
7011;156;319
7011;156;380
7013;156;12
7013;156;72
7013;156;318
7013;156;380
7013;156;387
7014;156;12
7014;156;72
7014;156;110
7014;156;318
7014;156;380
7020;156;12
7020;156;72
7020;156;318
7020;156;351
7020;156;380
7021;156;12
7021;156;72
7021;156;90
7021;156;318
7021;156;380
7022;156;12
7022;156;72
7022;156;90
7022;156;319
7022;156;380
7026;156;13
7026;156;72
7026;156;225
7026;156;315
7026;156;380
7027;156;13
7027;156;72
7027;156;114
7027;156;225
7027;156;315
7027;156;380
7031;156;13
7031;156;72
7031;156;131
7031;156;207
7031;156;314
7031;156;380
7032;156;13
7032;156;72
7032;156;207
7032;156;314
7032;156;380
7040;156;13
7040;156;72
7040;156;91
7040;156;115
7040;156;136
7040;156;207
7040;156;270
7040;156;273
7040;156;276
7040;156;315
7040;156;323
7040;156;380
7041;156;13
7041;156;72
7041;156;174
7041;156;206
7041;156;315
7041;156;380
7042;156;13
7042;156;72
7042;156;174
7042;156;317
7042;156;380
7044;156;13
7044;156;72
7044;156;174
7044;156;316
7044;156;380
7045;156;13
7045;156;72
7045;156;174
7045;156;317
7045;156;380
7048;156;13
7048;156;72
7048;156;174
7048;156;316
7048;156;380
7053;156;13
7053;156;72
7053;156;141
7053;156;313
7053;156;380
7057;156;13
7057;156;72
7057;156;314
7057;156;345
7057;156;380
7058;156;13
7058;156;72
7058;156;314
7058;156;345
7058;156;380
7063;156;13
7063;156;72
7063;156;138
7063;156;155
7063;156;314
7063;156;380
7064;156;13
7064;156;72
7064;156;153
7064;156;155
7064;156;224
7064;156;316
7064;156;380
7067;156;13
7067;156;72
7067;156;111
7067;156;319
7067;156;380
7068;156;13
7068;156;72
7068;156;276
7068;156;314
7068;156;315
7068;156;380
7069;156;13
7069;156;72
7069;156;276
7069;156;314
7069;156;315
7069;156;380
7070;156;13
7070;156;72
7070;156;115
7070;156;276
7070;156;314
7070;156;315
7070;156;380
7071;156;13
7071;156;72
7071;156;263
7071;156;313
7071;156;315
7071;156;380
7072;156;13
7072;156;72
7072;156;158
7072;156;263
7072;156;313
7072;156;315
7072;156;380
7074;156;13
7074;156;72
7074;156;316
7074;156;380
7074;156;386
7075;156;13
7075;156;72
7075;156;84
7075;156;314
7075;156;318
7075;156;380
7077;156;13
7077;156;72
7077;156;103
7077;156;131
7077;156;315
7077;156;380
7080;156;13
7080;156;72
7080;156;115
7080;156;314
7080;156;380
7084;156;13
7084;156;72
7084;156;315
7084;156;378
7084;156;380
7085;156;13
7085;156;72
7085;156;101
7085;156;314
7085;156;315
7085;156;380
7086;156;13
7086;156;72
7086;156;103
7086;156;315
7086;156;380
7088;156;13
7088;156;72
7088;156;103
7088;156;315
7088;156;380
7090;156;13
7090;156;72
7090;156;101
7090;156;115
7090;156;315
7090;156;380
7091;156;13
7091;156;72
7091;156;100
7091;156;316
7091;156;380
7093;156;13
7093;156;72
7093;156;263
7093;156;313
7093;156;315
7093;156;383
7101;156;13
7101;156;72
7101;156;267
7101;156;316
7101;156;317
7101;156;380
7107;156;11
7107;156;73
7107;156;285
7107;156;313
7107;156;317
7107;156;380
7114;156;12
7114;156;73
7114;156;154
7114;156;318
7114;156;319
7114;156;380
7115;156;12
7115;156;73
7115;156;154
7115;156;318
7115;156;319
7115;156;380
7116;156;12
7116;156;73
7116;156;154
7116;156;318
7116;156;319
7116;156;380
7117;156;12
7117;156;73
7117;156;154
7117;156;318
7117;156;319
7117;156;380
7118;156;12
7118;156;73
7118;156;154
7118;156;318
7118;156;319
7118;156;380
7122;156;13
7122;156;73
7122;156;174
7122;156;317
7122;156;380
7123;156;13
7123;156;73
7123;156;174
7123;156;314
7123;156;380
7124;156;13
7124;156;73
7124;156;174
7124;156;314
7124;156;380
7131;156;13
7131;156;73
7131;156;141
7131;156;313
7131;156;380
7132;156;13
7132;156;73
7132;156;314
7132;156;345
7132;156;380
7134;156;13
7134;156;82
7134;156;100
7134;156;302
7134;156;380
7135;156;13
7135;156;82
7135;156;100
7135;156;302
7135;156;380
7136;156;13
7136;156;73
7136;156;262
7136;156;316
7136;156;380
7140;156;11
7140;156;76
7140;156;302
7140;156;311
7140;156;380
7141;156;11
7141;156;76
7141;156;302
7141;156;311
7141;156;380
7142;156;11
7142;156;76
7142;156;271
7142;156;317
7142;156;380
7149;156;11
7149;156;76
7149;156;178
7149;156;313
7149;156;380
7150;156;11
7150;156;76
7150;156;178
7150;156;313
7150;156;380
7151;156;11
7151;156;76
7151;156;178
7151;156;313
7151;156;380
7158;156;11
7158;156;76
7158;156;173
7158;156;317
7158;156;380
7164;156;11
7164;156;13
7164;156;76
7164;156;184
7164;156;224
7164;156;285
7164;156;313
7164;156;317
7164;156;380
7165;156;11
7165;156;76
7165;156;313
7165;156;317
7165;156;334
7165;156;380
7167;156;12
7167;156;76
7167;156;217
7167;156;318
7167;156;380
7168;156;12
7168;156;76
7168;156;217
7168;156;318
7168;156;380
7169;156;12
7169;156;76
7169;156;217
7169;156;318
7169;156;380
7175;156;12
7175;156;76
7175;156;196
7175;156;319
7175;156;380
7176;156;12
7176;156;76
7176;156;196
7176;156;319
7176;156;380
7177;156;12
7177;156;76
7177;156;196
7177;156;319
7177;156;380
7184;156;12
7184;156;76
7184;156;283
7184;156;318
7184;156;380
7185;156;12
7185;156;76
7185;156;125
7185;156;318
7185;156;383
7186;156;12
7186;156;76
7186;156;124
7186;156;318
7186;156;380
7189;156;12
7189;156;76
7189;156;110
7189;156;196
7189;156;319
7189;156;380
7190;156;12
7190;156;76
7190;156;110
7190;156;196
7190;156;319
7190;156;380
7196;156;12
7196;156;76
7196;156;90
7196;156;319
7196;156;380
7197;156;12
7197;156;76
7197;156;90
7197;156;319
7197;156;380
7198;156;12
7198;156;76
7198;156;90
7198;156;319
7198;156;380
7199;156;12
7199;156;76
7199;156;90
7199;156;318
7199;156;380
7204;156;13
7204;156;76
7204;156;225
7204;156;315
7204;156;380
7206;156;13
7206;156;76
7206;156;225
7206;156;315
7206;156;380
7207;156;13
7207;156;76
7207;156;313
7207;156;321
7207;156;380
7208;156;13
7208;156;76
7208;156;207
7208;156;314
7208;156;380
7217;156;13
7217;156;76
7217;156;317
7217;156;325
7217;156;380
7218;156;13
7218;156;76
7218;156;174
7218;156;314
7218;156;380
7221;156;13
7221;156;76
7221;156;165
7221;156;184
7221;156;313
7221;156;380
7223;156;13
7223;156;76
7223;156;174
7223;156;314
7223;156;380
7223;156;391
7224;156;13
7224;156;76
7224;156;174
7224;156;188
7224;156;314
7224;156;380
7224;156;391
7226;156;13
7226;156;76
7226;156;314
7226;156;331
7226;156;380
7233;156;13
7233;156;76
7233;156;151
7233;156;155
7233;156;174
7233;156;314
7233;156;380
7234;156;13
7234;156;76
7234;156;100
7234;156;302
7234;156;380
7235;156;13
7235;156;76
7235;156;103
7235;156;131
7235;156;274
7235;156;315
7235;156;380
7237;156;13
7237;156;76
7237;156;316
7237;156;380
7237;156;386
7246;156;13
7246;156;76
7246;156;115
7246;156;315
7246;156;380
7247;156;13
7247;156;76
7247;156;115
7247;156;318
7247;156;380
7250;156;13
7250;156;76
7250;156;272
7250;156;317
7250;156;380
7251;156;13
7251;156;76
7251;156;100
7251;156;302
7251;156;380
7252;156;13
7252;156;76
7252;156;313
7252;156;380
7252;156;389
7253;156;13
7253;156;76
7253;156;313
7253;156;380
7253;156;390
7255;156;13
7255;156;76
7255;156;91
7255;156;314
7255;156;380
7256;156;13
7256;156;76
7256;156;191
7256;156;263
7256;156;313
7256;156;315
7256;156;380
7258;156;13
7258;156;76
7258;156;316
7258;156;380
7258;156;386
7259;156;11
7259;156;77
7259;156;232
7259;156;313
7259;156;314
7259;156;380
7261;156;11
7261;156;77
7261;156;302
7261;156;311
7261;156;380
7262;156;11
7262;156;77
7262;156;271
7262;156;317
7262;156;380
7266;156;11
7266;156;77
7266;156;173
7266;156;317
7266;156;380
7268;156;11
7268;156;77
7268;156;173
7268;156;317
7268;156;380
7269;156;11
7269;156;77
7269;156;173
7269;156;317
7269;156;380
7274;156;11
7274;156;77
7274;156;314
7274;156;317
7274;156;334
7274;156;380
7275;156;11
7275;156;77
7275;156;315
7275;156;317
7275;156;334
7275;156;380
7278;156;11
7278;156;77
7278;156;317
7278;156;344
7278;156;380
7279;156;11
7279;156;77
7279;156;317
7279;156;344
7279;156;380
7279;156;384
7282;156;12
7282;156;77
7282;156;217
7282;156;318
7282;156;380
7296;156;12
7296;156;77
7296;156;283
7296;156;318
7296;156;380
7297;156;12
7297;156;77
7297;156;283
7297;156;318
7297;156;380
7302;156;12
7302;156;82
7302;156;125
7302;156;318
7302;156;380
7307;156;12
7307;156;77
7307;156;124
7307;156;318
7307;156;380
7308;156;12
7308;156;77
7308;156;124
7308;156;318
7308;156;380
7309;156;12
7309;156;77
7309;156;124
7309;156;318
7309;156;380
7310;156;12
7310;156;77
7310;156;124
7310;156;318
7310;156;380
7311;156;12
7311;156;77
7311;156;318
7311;156;319
7311;156;380
7311;156;387
7313;156;12
7313;156;77
7313;156;110
7313;156;318
7313;156;380
7317;156;12
7317;156;77
7317;156;319
7317;156;351
7317;156;380
7318;156;12
7318;156;77
7318;156;319
7318;156;351
7318;156;380
7322;156;12
7322;156;77
7322;156;90
7322;156;319
7322;156;380
7323;156;12
7323;156;77
7323;156;90
7323;156;319
7323;156;380
7324;156;12
7324;156;77
7324;156;90
7324;156;319
7324;156;380
7325;156;12
7325;156;77
7325;156;90
7325;156;319
7325;156;380
7330;156;13
7330;156;77
7330;156;313
7330;156;321
7330;156;380
7339;156;13
7339;156;77
7339;156;315
7339;156;323
7339;156;380
7340;156;13
7340;156;77
7340;156;315
7340;156;323
7340;156;380
7344;156;13
7344;156;77
7344;156;174
7344;156;188
7344;156;314
7344;156;380
7345;156;13
7345;156;77
7345;156;174
7345;156;314
7345;156;380
7351;156;13
7351;156;77
7351;156;174
7351;156;188
7351;156;314
7351;156;380
7352;156;13
7352;156;77
7352;156;141
7352;156;165
7352;156;178
7352;156;182
7352;156;218
7352;156;255
7352;156;272
7352;156;313
7352;156;380
7353;156;13
7353;156;77
7353;156;165
7353;156;313
7353;156;380
7356;156;13
7356;156;77
7356;156;163
7356;156;313
7356;156;380
7357;156;13
7357;156;77
7357;156;141
7357;156;313
7357;156;380
7360;156;13
7360;156;77
7360;156;141
7360;156;152
7360;156;313
7360;156;380
7361;156;13
7361;156;77
7361;156;141
7361;156;164
7361;156;178
7361;156;313
7361;156;317
7361;156;380
7362;156;13
7362;156;77
7362;156;314
7362;156;380
7362;156;391
7366;156;13
7366;156;77
7366;156;115
7366;156;314
7366;156;331
7366;156;380
7367;156;13
7367;156;77
7367;156;314
7367;156;331
7367;156;380
7368;156;13
7368;156;77
7368;156;314
7368;156;331
7368;156;380
7369;156;13
7369;156;77
7369;156;276
7369;156;314
7369;156;331
7369;156;380
7370;156;13
7370;156;77
7370;156;314
7370;156;331
7370;156;380
7371;156;13
7371;156;77
7371;156;315
7371;156;380
7371;156;388
7372;156;13
7372;156;77
7372;156;225
7372;156;315
7372;156;380
7372;156;388
7374;156;13
7374;156;77
7374;156;317
7374;156;342
7374;156;380
7376;156;13
7376;156;77
7376;156;317
7376;156;346
7376;156;380
7377;156;13
7377;156;77
7377;156;317
7377;156;346
7377;156;380
7378;156;13
7378;156;77
7378;156;218
7378;156;272
7378;156;313
7378;156;380
7381;156;13
7381;156;77
7381;156;263
7381;156;313
7381;156;315
7381;156;380
7382;156;13
7382;156;77
7382;156;155
7382;156;279
7382;156;314
7382;156;316
7382;156;380
7384;156;13
7384;156;77
7384;156;313
7384;156;380
7384;156;386
7386;156;13
7386;156;77
7386;156;263
7386;156;313
7386;156;315
7386;156;380
7387;156;13
7387;156;77
7387;156;141
7387;156;272
7387;156;313
7387;156;380
7388;156;13
7388;156;77
7388;156;140
7388;156;313
7388;156;380
7388;156;392
7390;156;13
7390;156;77
7390;156;315
7390;156;349
7390;156;380
7391;156;13
7391;156;77
7391;156;315
7391;156;349
7391;156;380
7392;156;13
7392;156;77
7392;156;315
7392;156;349
7392;156;380
7393;156;13
7393;156;77
7393;156;315
7393;156;349
7393;156;380
7396;156;13
7396;156;77
7396;156;272
7396;156;313
7396;156;380
7397;156;13
7397;156;77
7397;156;220
7397;156;315
7397;156;378
7397;156;380
7398;156;13
7398;156;77
7398;156;262
7398;156;316
7398;156;380
7399;156;13
7399;156;77
7399;156;263
7399;156;313
7399;156;315
7399;156;380
7402;156;13
7402;156;77
7402;156;314
7402;156;380
7402;156;393
7403;156;13
7403;156;77
7403;156;314
7403;156;380
7403;156;393
7404;156;13
7404;156;77
7404;156;314
7404;156;380
7404;156;393
7405;156;13
7405;156;77
7405;156;314
7405;156;380
7405;156;393
7406;156;11
7406;156;77
7406;156;271
7406;156;286
7406;156;317
7406;156;380
7407;156;11
7407;156;77
7407;156;271
7407;156;317
7407;156;380
7408;156;11
7408;156;77
7408;156;271
7408;156;317
7408;156;380
7408;156;384
7413;156;12
7413;156;77
7413;156;217
7413;156;318
7413;156;380
7420;156;12
7420;156;77
7420;156;125
7420;156;318
7420;156;380
7422;156;12
7422;156;77
7422;156;108
7422;156;318
7422;156;380
7424;156;12
7424;156;77
7424;156;90
7424;156;319
7424;156;380
7430;156;13
7430;156;77
7430;156;163
7430;156;313
7430;156;380
7436;156;13
7436;156;78
7436;156;315
7436;156;336
7436;156;380
7437;156;13
7437;156;78
7437;156;315
7437;156;378
7437;156;380
7438;156;13
7438;156;78
7438;156;315
7438;156;380
7438;156;392
7440;156;13
7440;156;78
7440;156;315
7440;156;380
7440;156;392
7441;156;13
7441;156;77
7441;156;115
7441;156;270
7441;156;314
7441;156;380
7442;156;13
7442;156;77
7442;156;262
7442;156;316
7442;156;380
7443;156;12
7443;156;77
7443;156;150
7443;156;318
7443;156;380
7448;156;13
7448;156;77
7448;156;141
7448;156;164
7448;156;178
7448;156;182
7448;156;218
7448;156;272
7448;156;313
7448;156;317
7448;156;380
7451;156;13
7451;156;115
7451;156;303
7451;156;314
7451;156;380
7452;156;13
7452;156;301
7452;156;317
7452;156;342
7452;156;380
7454;156;13
7454;156;313
7454;156;373
7454;156;380
7454;156;385
7458;156;13
7458;156;315
7458;156;373
7458;156;380
7458;156;392
7459;156;13
7459;156;315
7459;156;373
7459;156;380
7459;156;392
7463;156;11
7463;156;229
7463;156;302
7463;156;311
7463;156;380
7464;156;11
7464;156;229
7464;156;302
7464;156;311
7464;156;380
7465;156;11
7465;156;229
7465;156;271
7465;156;317
7465;156;380
7466;156;11
7466;156;229
7466;156;271
7466;156;317
7466;156;380
7467;156;11
7467;156;229
7467;156;317
7467;156;324
7467;156;380
7468;156;12
7468;156;217
7468;156;229
7468;156;319
7468;156;380
7469;156;12
7469;156;217
7469;156;229
7469;156;318
7469;156;380
7470;156;12
7470;156;217
7470;156;229
7470;156;319
7470;156;380
7471;156;12
7471;156;187
7471;156;217
7471;156;229
7471;156;318
7471;156;380
7477;156;12
7477;156;217
7477;156;229
7477;156;319
7477;156;380
7479;156;13
7479;156;207
7479;156;229
7479;156;315
7479;156;380
7481;156;13
7481;156;174
7481;156;229
7481;156;314
7481;156;380
7482;156;13
7482;156;174
7482;156;229
7482;156;314
7482;156;380
7483;156;13
7483;156;174
7483;156;188
7483;156;229
7483;156;314
7483;156;380
7489;156;13
7489;156;141
7489;156;229
7489;156;313
7489;156;380
7492;156;13
7492;156;229
7492;156;316
7492;156;380
7492;156;386
7495;156;13
7495;156;229
7495;156;316
7495;156;380
7495;156;386
7496;156;13
7496;156;229
7496;156;316
7496;156;380
7496;156;386
7497;156;13
7497;156;229
7497;156;262
7497;156;316
7497;156;380
7500;156;13
7500;156;84
7500;156;229
7500;156;314
7500;156;318
7500;156;380
7501;156;11
7501;156;75
7501;156;302
7501;156;311
7501;156;380
7503;156;12
7503;156;75
7503;156;217
7503;156;318
7503;156;380
7507;156;12
7507;156;75
7507;156;110
7507;156;196
7507;156;319
